iteration,reward_mean,length_mean,games,loss
38500,-0.23,2.0,13,5.9104459069203585e-05
39000,-0.08,2.08,12,0.0002632745308801532
39500,-0.31,2.0,13,0.00010703527368605137
40000,-0.36,2.07,14,0.00016251986380666494
40500,0.07,2.43,14,1.933043313329108e-05
41000,-0.07,2.36,14,0.0002823907125275582
41500,-0.31,2.15,13,4.986996646039188e-05
42000,-0.43,2.0,14,0.0004956752527505159
42500,-0.17,2.17,12,1.632865496503655e-05
43000,-0.23,2.08,13,3.04343702737242e-05
43500,0.0,2.17,12,3.5282842873129994e-05
44000,-0.47,2.07,15,0.000102568585134577
44500,-0.35,2.12,17,0.0003710468881763518
45000,-0.23,2.0,13,0.00010986710549332201
45500,-0.31,2.0,13,2.133146881533321e-05
46000,-0.47,2.07,15,3.150010161334649e-05
46500,-0.17,2.0,12,2.0347337340353988e-05
47000,-0.31,2.0,13,1.337213961960515e-05
47500,0.08,2.31,13,3.6023986467625946e-05
48000,-0.44,2.06,16,0.0005969222402200103
48500,-0.31,2.0,13,0.00014898329391144216
49000,-0.08,2.17,12,7.142993854358792e-05
49500,-0.17,2.08,12,5.2552604756783694e-05
50000,-0.23,2.15,13,2.7333588150213473e-05
50500,-0.43,2.07,14,3.6280820495449007e-05
51000,0.0,2.17,12,2.742026663327124e-05
51500,-0.4,2.2,15,3.167775139445439e-05
52000,-0.67,2.33,12,6.40065991319716e-05
52500,-0.2,2.13,15,1.2496205272327643e-05
53000,-0.5,2.07,14,2.2927379177417606e-05
53500,-0.07,2.21,14,2.9779050237266347e-05
54000,0.08,2.17,12,2.8895792638650164e-05
54500,-0.43,2.07,14,1.682240326772444e-05
55000,-0.25,2.0,12,2.0928942831233144e-05
55500,-0.17,2.25,12,1.3902174032409675e-05
56000,-0.31,2.08,13,6.146485247882083e-05
56500,-0.33,2.2,15,0.00015569894458167255
57000,-0.27,2.0,15,9.896473784465343e-06
57500,-0.38,2.0,13,0.00182464555837214
58000,-0.23,2.0,13,3.797508543357253e-05
58500,0.25,2.33,12,6.1110156821087e-05
59000,-0.08,2.08,12,9.636736649554223e-05
59500,-0.31,2.31,16,5.265718209557235e-05
60000,-0.23,2.0,13,0.00010803822806337848
60500,-0.29,2.14,14,1.7148689948953688e-05
61000,-0.33,2.0,12,1.1910714420082513e-05
61500,0.0,2.08,12,1.6442361811641604e-05
62000,-0.29,2.07,14,2.9297789296833798e-05
62500,-0.31,2.0,13,1.705131580820307e-05
63000,-0.17,2.0,12,0.00012030101788695902
63500,0.0,2.08,12,0.0002720632473938167
64000,0.08,2.25,12,0.0005900658434256911
64500,-0.25,2.0,12,0.00018170938710682094
65000,0.08,2.08,12,5.129991768626496e-05
65500,-0.29,2.07,14,4.93063052999787e-05
66000,-0.15,2.15,13,3.071017999900505e-05
66500,-0.17,2.08,12,3.7589754356304184e-05
67000,-0.17,2.0,12,7.65431559557328e-06
67500,-0.08,2.25,12,1.9162507669534534e-05
68000,-0.33,2.08,12,5.915949077461846e-05
68500,-0.17,2.08,12,0.00017141090938821435
69000,-0.25,2.08,12,3.991138146375306e-05
69500,-0.31,2.08,13,0.0020062902476638556
70000,-0.23,2.15,13,0.00016684544971212745
70500,-0.15,2.0,13,7.370704224740621e-06
71000,-0.08,2.08,12,2.8225453206687234e-05
71500,-0.08,2.08,12,0.00013661364209838212
72000,-0.17,2.08,12,0.00016303217853419483
72500,0.0,2.17,12,1.6777181372162886e-05
73000,0.08,2.08,12,1.7833721358329058e-05
73500,-0.47,2.0,15,1.8807773813023232e-05
74000,0.0,2.17,12,0.00022314832312986255
74500,0.08,2.17,12,1.5866267858655192e-05
75000,-0.27,2.0,15,0.000199222078663297
75500,-0.08,2.08,12,0.00028495152946561575
76000,-0.33,2.0,12,0.0003331208135932684
76500,0.0,2.0,12,0.00016023468924686313
77000,0.25,2.25,12,2.4780467356322333e-05
77500,-0.15,2.08,13,2.3813470761524513e-05
78000,-0.33,2.0,12,0.00021510524675250053
78500,0.08,2.31,13,0.00011545047891559079
79000,-0.25,2.12,16,0.0011933239875361323
79500,-0.15,2.08,13,0.0003148005926050246
80000,-0.13,2.27,15,7.739096326986328e-05
80500,0.08,2.25,12,2.837843567249365e-05
81000,-0.15,2.08,13,5.611180677078664e-05
81500,-0.08,2.25,12,9.38451375986915e-06
82000,-0.31,2.08,13,0.0005183837492950261
82500,0.08,2.23,13,0.0013605813728645444
83000,0.17,2.17,12,0.00020509526075329632
83500,-0.23,2.0,13,0.00018810664187185466
84000,0.08,2.25,12,0.000133835434098728
84500,0.0,2.08,12,7.681502029299736e-05
85000,-0.33,2.07,15,6.537428998854011e-05
85500,-0.25,2.0,12,0.0003150695119984448
86000,0.17,2.17,12,7.2422226367052644e-06
86500,0.08,2.08,12,1.111185883928556e-05
87000,-0.25,2.17,12,0.0001120786473620683
87500,0.0,2.29,14,4.383335181046277e-05
88000,0.0,2.08,12,1.7138838302344084e-05
88500,-0.42,2.0,12,0.0003644020180217922
89000,0.08,2.33,12,3.575964365154505e-05
89500,-0.21,2.07,14,0.00010855513392016292
90000,0.0,2.23,13,6.596325692953542e-05
90500,-0.23,2.15,13,1.8181397535954602e-05
91000,0.0,2.15,13,5.3135787311475724e-05
91500,-0.08,2.15,13,7.874279981479049e-05
92000,-0.5,2.0,14,3.8857953768456355e-05
92500,-0.21,2.21,14,0.00022592474124394357
93000,-0.31,2.08,13,6.603488145628944e-05
93500,-0.17,2.0,12,1.1935051588807255e-05
94000,-0.14,2.14,14,3.052743704756722e-05
94500,0.08,2.42,12,2.2498586986330338e-05
95000,0.33,2.5,12,5.516230521607213e-05
95500,-0.17,2.08,12,9.370860425406136e-06
96000,-0.08,2.23,13,0.00011208219802938402
96500,-0.33,2.0,12,0.0009634262532927096
97000,-0.46,2.0,13,0.0020615635439753532
97500,-0.29,2.07,14,7.374415145022795e-05
98000,-0.08,2.08,12,0.00043353717774152756
98500,-0.5,2.0,14,5.4281459597405046e-05
99000,-0.56,2.0,16,1.592371154401917e-05
99500,0.08,2.17,12,0.00010196123912464827
100000,0.0,2.0,12,1.7659745935816318e-05
100500,-0.08,2.08,12,9.50668691075407e-05
101000,-0.17,2.08,12,6.99462543707341e-05
101500,-0.17,2.17,12,0.00012479186989367008
102000,0.0,2.17,12,1.6449226677650586e-05
102500,-0.08,2.0,12,1.615031942492351e-05
103000,-0.31,2.0,13,0.00019415518909227103
103500,0.0,2.31,13,2.7602631234913133e-05
104000,-0.08,2.08,12,5.0284859753446653e-05
104500,-0.08,2.0,12,0.00017439937801100314
105000,-0.08,2.08,13,2.8252738047740422e-05
105500,-0.21,2.07,14,0.00013990432489663363
106000,0.08,2.33,12,0.00033217226155102253
106500,-0.17,2.08,12,1.5404782971017994e-05
107000,-0.08,2.08,12,0.00014890961756464094
107500,-0.17,2.0,12,4.1926774429157376e-05
108000,-0.25,2.08,12,0.00020211249648127705
108500,0.0,2.15,13,0.00014108902541920543
109000,0.08,2.17,12,1.3661682714882772e-05
109500,-0.15,2.15,13,1.7395503164152615e-05
110000,-0.08,2.08,13,0.0002981935685966164
110500,0.0,2.08,12,0.0005079208058305085
111000,0.17,2.33,12,1.4356617612065747e-05
111500,0.25,2.33,12,8.826934936223552e-05
112000,0.0,2.17,12,7.16029098839499e-05
112500,0.08,2.23,13,4.373000410851091e-05
113000,0.17,2.17,12,5.179400977795012e-05
113500,-0.21,2.21,14,0.00024440925335511565
114000,0.0,2.08,12,5.930543557042256e-05
114500,-0.08,2.17,12,0.0013899351470172405
115000,0.0,2.33,12,3.138061219942756e-05
115500,0.08,2.08,12,1.4762905266252346e-05
116000,0.08,2.17,12,3.68655746569857e-05
116500,0.0,2.17,12,4.8375884944107383e-05
117000,-0.08,2.0,12,2.9064562113489956e-05
117500,-0.17,2.08,12,2.208145087934099e-05
118000,0.17,2.25,12,3.871702938340604e-05
118500,-0.25,2.0,12,3.1875148124527186e-05
119000,0.25,2.42,12,4.912829172099009e-05
119500,-0.33,2.08,12,0.000984617741778493
120000,-0.17,2.08,12,0.002161029726266861
120500,-0.33,2.13,15,5.265091385808773e-05
121000,-0.31,2.08,13,2.8127147743362002e-05
121500,0.17,2.17,12,5.494588549481705e-05
122000,0.0,2.08,12,7.804317283444107e-05
122500,0.17,2.17,12,0.00015106504724826664
123000,0.17,2.17,12,7.341019954765216e-05
123500,-0.08,2.0,12,3.1587453122483566e-05
124000,-0.25,2.08,12,5.1930866902694106e-05
124500,-0.53,2.13,15,2.772014522633981e-05
125000,-0.25,2.0,12,1.578056617290713e-05
125500,0.0,2.0,12,1.9867511582560837e-05
126000,0.0,2.08,12,2.3816905013518408e-05
126500,-0.17,2.0,12,1.3607019354822114e-05
127000,0.0,2.17,12,0.00017249502707272768
127500,0.08,2.17,12,1.930588041432202e-05
128000,0.0,2.0,12,0.0006926495698280632
128500,0.0,2.08,12,1.41110249387566e-05
129000,0.08,2.17,12,0.0008324272930622101
129500,0.17,2.17,12,4.47197598987259e-05
130000,-0.2,2.13,15,0.0014928902965039015
130500,0.33,2.33,12,0.00015331449685618281
131000,0.0,2.15,13,1.1376656402717344e-05
131500,-0.17,2.0,12,0.00010695043602026999
132000,-0.15,2.08,13,1.577262082719244e-05
132500,0.0,2.08,12,1.9072329450864345e-05
133000,0.0,2.08,12,8.046681614359841e-05
133500,-0.17,2.0,12,0.0008964517037384212
134000,0.0,2.17,12,2.693894930416718e-05
134500,-0.25,2.0,12,7.563367034890689e-06
135000,-0.08,2.08,12,6.10142778896261e-05
135500,0.0,2.15,13,1.874677764135413e-05
136000,-0.08,2.08,12,4.5096945541445166e-05
136500,0.0,2.0,12,6.3939960455172695e-06
137000,-0.15,2.08,13,3.6823388654738665e-05
137500,0.0,2.08,12,0.00015000032726675272
138000,-0.53,2.0,15,0.00012482612510211766
138500,-0.21,2.21,14,2.223846604465507e-05
139000,0.0,2.0,12,0.00010408218076918274
139500,0.17,2.17,12,3.100013418588787e-05
140000,0.08,2.08,12,2.41899469983764e-05
140500,-0.08,2.17,12,9.427088662050664e-05
141000,0.08,2.25,12,2.737041359068826e-05
141500,-0.33,2.0,12,1.6559570212848485e-05
142000,0.08,2.17,12,2.078279067063704e-05
142500,-0.08,2.0,12,0.00014630446094088256
143000,-0.25,2.0,12,3.513619594741613e-05
143500,0.0,2.17,12,1.06267962109996e-05
144000,-0.08,2.0,12,1.5288831491488963e-05
144500,0.33,2.42,12,1.2741304090013728e-05
145000,-0.15,2.15,13,0.00022431666729971766
145500,0.25,2.25,12,0.00017656688578426838
146000,0.17,2.25,12,0.00014505516446661204
146500,-0.17,2.08,12,2.8489674150478095e-05
147000,0.0,2.25,12,2.9799532057950273e-05
147500,0.0,2.17,12,0.00017126569582615048
148000,0.0,2.08,12,0.00010365923662902787
148500,0.17,2.33,12,0.00021281173394527286
149000,0.0,2.33,12,0.0006455779075622559
149500,-0.08,2.08,13,0.0001293851382797584
150000,-0.21,2.14,14,0.0004819557361770421
150500,-0.31,2.0,13,0.001197962206788361
151000,-0.23,2.0,13,5.734395017498173e-05
151500,-0.31,2.08,13,3.7589954445138574e-05
152000,0.23,2.38,13,4.776623973157257e-05
152500,-0.17,2.0,12,6.717432552250102e-05
153000,0.25,2.33,12,0.00012460134166758507
153500,-0.29,2.0,14,1.1390691724955104e-05
154000,-0.08,2.08,12,1.532576425233856e-05
154500,-0.08,2.0,12,1.8828432075679302e-05
155000,0.17,2.17,12,2.8125985409133136e-05
155500,0.0,2.17,12,0.0002350757858948782
156000,0.0,2.0,12,9.966144716599956e-06
156500,0.0,2.08,12,4.7367269871756434e-05
157000,-0.08,2.08,12,7.931825530249625e-05
157500,-0.38,2.0,13,3.2371113775298e-05
158000,0.0,2.17,12,0.00017052009934559464
158500,0.08,2.17,12,3.6854311474598944e-05
159000,-0.17,2.25,12,3.309429303044453e-05
159500,-0.08,2.15,13,4.98668996442575e-05
160000,-0.17,2.17,12,5.7656416174722835e-05
160500,-0.08,2.08,12,0.0007874699076637626
161000,0.17,2.17,12,1.9526090909494087e-05
161500,-0.23,2.08,13,0.0004344733606558293
162000,0.17,2.33,12,9.10006565391086e-06
162500,-0.17,2.08,12,8.350595453521237e-05
163000,0.0,2.17,12,1.9527353288140148e-05
163500,0.0,2.08,12,0.00027318322099745274
164000,0.0,2.0,12,1.7970376575249247e-05
164500,-0.17,2.08,12,3.409405690035783e-05
165000,0.25,2.25,12,0.00010839536844287068
165500,0.25,2.33,12,3.346531593706459e-05
166000,0.08,2.17,12,2.5224107957910746e-05
166500,-0.08,2.08,12,4.217886089463718e-05
167000,-0.31,2.0,13,3.087222285103053e-05
167500,0.0,2.15,13,7.569240551674739e-05
168000,0.08,2.17,12,2.6192925361101516e-05
168500,0.25,2.33,12,0.00026563345454633236
169000,-0.08,2.0,12,2.8665506761171855e-05
169500,-0.08,2.08,12,8.807591802906245e-05
170000,0.25,2.33,12,5.6659137044334784e-05
170500,0.17,2.17,12,1.3485293493431527e-05
171000,-0.4,2.07,15,8.103284926619381e-05
171500,0.14,2.43,14,3.2842872315086424e-05
172000,0.08,2.23,13,6.199223571456969e-05
172500,0.0,2.31,13,2.819528162945062e-05
173000,0.17,2.25,12,1.2228974810568616e-05
173500,0.0,2.17,12,5.8279641962144524e-05
174000,-0.25,2.08,12,0.0001429008989362046
174500,0.17,2.25,12,0.00026782313943840563
175000,0.17,2.25,12,0.00011080141848651692
175500,-0.17,2.0,12,6.173381552798674e-05
176000,0.25,2.33,12,2.8653557819779962e-05
176500,0.08,2.17,12,3.416111576370895e-05
177000,-0.23,2.0,13,8.655992132844403e-05
177500,0.08,2.17,12,4.0872066165320575e-05
178000,-0.08,2.0,12,0.0011012564646080136
178500,-0.15,2.08,13,0.00019529744167812169
179000,-0.17,2.17,12,3.6942023143637925e-05
179500,-0.08,2.08,12,1.3217008017818443e-05
180000,0.0,2.17,12,3.8003814552212134e-05
180500,0.25,2.25,12,0.00014350409037433565
181000,0.17,2.17,12,1.117145802709274e-05
181500,0.17,2.25,12,1.790822352631949e-05
182000,0.0,2.17,12,0.00010937097977148369
182500,-0.08,2.08,12,2.2311296561383642e-05
183000,-0.08,2.08,12,4.766674464917742e-05
183500,0.17,2.17,12,0.0002173202665289864
184000,-0.08,2.15,13,6.192840373842046e-05
184500,0.17,2.17,12,0.00011887984146596864
185000,0.08,2.08,12,5.62597306270618e-05
185500,-0.15,2.0,13,5.404381226981059e-05
186000,0.17,2.17,12,3.4677879739319906e-05
186500,0.0,2.08,12,2.185462653869763e-05
187000,0.0,2.17,12,0.00013836454309057444
187500,0.23,2.38,13,6.442086305469275e-05
188000,0.08,2.08,12,3.604641096899286e-05
188500,-0.31,2.0,13,2.3368273105006665e-05
189000,-0.08,2.08,12,6.194288289407268e-05
189500,0.0,2.15,13,1.530792360426858e-05
190000,0.08,2.08,12,1.9636059732874855e-05
190500,-0.08,2.23,13,8.797359623713419e-05
191000,0.08,2.17,12,0.00012784758291672915
191500,-0.31,2.0,13,8.327903924509883e-05
192000,0.17,2.17,12,6.526888319058344e-05
192500,0.17,2.17,12,7.492920849472284e-05
193000,-0.08,2.0,12,2.0822122678509913e-05
193500,0.0,2.08,12,0.00024240222410298884
194000,0.0,2.0,12,0.00013410688552539796
194500,0.0,2.08,12,0.000564359943382442
195000,0.17,2.17,12,6.108188244979829e-05
195500,0.08,2.17,12,0.00014995477977208793
196000,0.0,2.08,12,2.784943353617564e-05
196500,-0.15,2.0,13,1.7094627764890902e-05
197000,0.17,2.17,12,3.4254917409271e-05
197500,-0.25,2.08,12,4.215618173475377e-05
198000,0.17,2.17,12,1.5502877431572415e-05
198500,-0.21,2.0,14,1.7813128579291515e-05
199000,0.0,2.08,12,1.9919085389119573e-05
199500,-0.31,2.0,13,2.5761586584849283e-05
200000,0.08,2.08,12,0.0002650719543453306
200500,0.0,2.17,12,0.00013535359175875783
201000,0.25,2.33,12,2.0043060430907644e-05
201500,-0.15,2.08,13,3.564314829418436e-05
202000,-0.38,2.0,13,1.6032525309128687e-05
202500,-0.08,2.08,12,7.400700997095555e-05
203000,0.33,2.33,12,7.349154657276813e-06
203500,0.17,2.17,12,0.00031612394377589226
204000,0.42,2.42,12,3.1381405278807506e-05
204500,0.0,2.08,12,8.129720663418993e-05
205000,0.0,2.31,13,4.50824954896234e-05
205500,0.08,2.17,12,7.945204561110586e-05
206000,-0.08,2.0,12,6.482127355411649e-05
206500,0.0,2.21,14,2.587604831205681e-05
207000,0.17,2.25,12,3.955485954065807e-05
207500,-0.08,2.0,12,5.3351417591329664e-05
208000,0.0,2.17,12,0.0006739171803928912
208500,0.08,2.08,12,2.1801903130835854e-05
209000,0.33,2.42,12,2.112869333359413e-05
209500,0.33,2.33,12,0.00010607032163534313
210000,0.0,2.15,13,2.3569384211441502e-05
210500,-0.08,2.08,12,2.490564475010615e-05
211000,-0.25,2.0,12,2.002114888455253e-05
211500,0.08,2.08,12,0.00011949021427426487
212000,-0.17,2.08,12,3.643265154096298e-05
212500,0.17,2.25,12,2.9497703508241102e-05
213000,0.0,2.17,12,0.0002546143368817866
213500,0.0,2.08,12,2.429106825729832e-05
214000,-0.08,2.17,12,8.523052201780956e-06
214500,-0.25,2.08,12,0.00017678360745776445
215000,0.08,2.31,13,2.4668297555763274e-05
215500,-0.08,2.17,12,7.857753371354192e-05
216000,0.08,2.17,12,8.822602467262186e-06
216500,0.33,2.33,12,1.763139880495146e-05
217000,-0.08,2.08,12,0.00022079743212088943
217500,-0.08,2.08,12,0.00011047165025956929
218000,0.08,2.25,12,0.0029259277507662773
218500,0.08,2.08,12,7.561204256489873e-05
219000,0.25,2.42,12,3.3084234019042924e-05
219500,-0.17,2.08,12,0.00017568554903846234
220000,-0.08,2.08,12,1.6652995327604003e-05
220500,-0.08,2.08,12,7.776204438414425e-05
221000,0.0,2.25,12,2.5853121769614518e-05
221500,0.0,2.08,12,9.28579320316203e-05
222000,0.0,2.08,12,3.336079680593684e-05
222500,0.0,2.08,12,2.73755649686791e-05
223000,0.0,2.17,12,1.804503335733898e-05
223500,0.0,2.0,12,0.00010463799117133021
224000,0.0,2.08,12,1.282192715734709e-05
224500,0.08,2.17,12,2.7818250600830652e-05
225000,-0.38,2.0,13,3.8359445170499384e-05
225500,0.08,2.33,12,5.685614814865403e-05
226000,0.17,2.25,12,3.396857937332243e-05
226500,0.17,2.25,12,0.00010747670603450388
227000,-0.15,2.08,13,5.871928442502394e-05
227500,0.0,2.15,13,9.397439134772867e-05
228000,0.08,2.23,13,2.8191483579576015e-05
228500,-0.08,2.17,12,1.647537646931596e-05
229000,-0.08,2.25,12,2.0184081222396344e-05
229500,0.17,2.17,12,2.7050049538956955e-05
230000,0.0,2.17,12,2.400105950073339e-05
230500,-0.08,2.17,12,0.00012132954725529999
231000,0.08,2.25,12,2.4266913897008635e-05
231500,0.0,2.0,12,1.565182719787117e-05
232000,-0.08,2.08,12,2.253756974823773e-05
232500,0.08,2.08,12,5.5528071243315935e-05
233000,0.25,2.25,12,5.166038317838684e-05
233500,0.0,2.08,12,1.2511108252510894e-05
234000,0.08,2.08,12,3.2166070013772696e-05
234500,0.0,2.0,12,3.632378866313957e-05
235000,0.08,2.08,12,4.114988405490294e-05
235500,0.0,2.08,12,1.4890122656652238e-05
236000,-0.23,2.0,13,0.00021958741126582026
236500,0.0,2.08,12,2.932907227659598e-05
237000,0.08,2.08,12,6.566807860508561e-05
237500,0.0,2.31,13,2.606145790196024e-05
238000,0.17,2.17,12,1.5694909961894155e-05
238500,0.25,2.25,12,3.093588020419702e-05
239000,-0.23,2.0,13,0.0005996037507429719
239500,-0.08,2.08,12,5.428607983049005e-05
240000,0.0,2.08,12,4.98206791235134e-05
240500,0.0,2.0,12,2.263969690829981e-05
241000,-0.08,2.15,13,1.4630732948717196e-05
241500,0.17,2.25,12,3.733757330337539e-05
242000,-0.08,2.08,12,4.588326555676758e-05
242500,-0.08,2.08,12,1.9445413272478618e-05
243000,0.08,2.17,12,2.2315274691209197e-05
243500,-0.08,2.15,13,4.885701491730288e-05
244000,-0.08,2.15,13,0.00018936510605271906
244500,-0.08,2.0,12,2.776418114081025e-05
245000,0.08,2.38,13,2.546110044931993e-05
245500,0.0,2.08,12,2.140057404176332e-05
246000,-0.08,2.08,12,5.1603845349745825e-05
246500,-0.17,2.0,12,1.5480643924092874e-05
247000,0.0,2.21,14,3.023865428986028e-05
247500,0.0,2.08,12,9.113966370932758e-06
248000,0.08,2.08,12,5.863994010724127e-05
248500,0.25,2.33,12,1.9114719179924577e-05
249000,0.17,2.17,12,2.466960359015502e-05
249500,0.17,2.17,12,5.363037053029984e-05
250000,0.25,2.25,12,4.978899232810363e-05
250500,-0.08,2.08,12,0.00020204699831083417
251000,0.33,2.33,12,3.4433953260304406e-05
251500,-0.08,2.08,12,0.0017699009040370584
252000,0.08,2.17,12,5.702719499822706e-05
252500,0.25,2.33,12,9.799238614505157e-05
253000,0.08,2.33,12,1.7888511138153262e-05
253500,0.38,2.54,13,3.916414425475523e-05
254000,0.33,2.42,12,9.129507816396654e-05
254500,0.33,2.58,12,7.182202534750104e-05
255000,0.08,2.23,13,0.00011612538946792483
255500,0.08,2.08,12,5.176484046387486e-05
256000,0.08,2.08,12,3.8507099816342816e-05
256500,0.0,2.08,12,0.0003174964804202318
257000,0.17,2.17,12,0.0021225858945399523
257500,0.25,2.25,12,6.269571895245463e-05
258000,0.0,2.08,12,5.974919622531161e-05
258500,-0.33,2.0,12,0.00040537124732509255
259000,0.17,2.25,12,8.019141387194395e-05
259500,0.42,2.42,12,0.00020555387891363353
260000,0.0,2.0,12,5.89337942074053e-05
260500,0.25,2.25,12,0.0005034112837165594
261000,-0.08,2.08,12,3.753710916498676e-05
261500,0.25,2.33,12,5.5360302212648094e-05
262000,-0.08,2.17,12,0.00023158758995123208
262500,-0.17,2.0,12,9.44285056903027e-05
263000,0.17,2.25,12,1.5288849681383e-05
263500,0.5,2.58,12,3.8766913348808885e-05
264000,0.17,2.33,12,9.32274415390566e-05
264500,0.0,2.08,12,2.3437973140971735e-05
265000,0.08,2.25,12,4.820072354050353e-05
265500,-0.17,2.08,12,3.568382453522645e-05
266000,-0.08,2.0,12,0.0001983348629437387
266500,0.0,2.0,12,3.0847910238662735e-05
267000,0.0,2.0,12,0.0013747053453698754
267500,0.33,2.33,12,0.002563321264460683
268000,-0.17,2.08,12,6.160355405882001e-05
268500,0.0,2.0,12,0.00010262519936077297
269000,0.17,2.17,12,0.002754156943410635
269500,0.17,2.42,12,3.2140138500835747e-05
270000,0.67,3.07,15,2.084598963847384e-05
270500,0.33,2.42,12,3.852918598568067e-05
271000,0.15,2.31,13,3.5762463085120544e-05
271500,0.08,2.17,12,7.015417941147462e-05
272000,0.0,2.17,12,9.475108527112752e-05
272500,0.0,2.0,12,3.074804408242926e-05
273000,0.25,2.25,12,4.5593304093927145e-05
273500,0.25,2.25,12,6.204265810083598e-05
274000,0.33,2.42,12,3.5866461985278875e-05
274500,-0.17,2.0,12,3.33872449118644e-05
275000,0.17,2.42,12,0.0002896594814956188
275500,0.33,2.42,12,7.072824519127607e-05
276000,0.0,2.0,12,0.0022866236977279186
276500,0.08,2.08,12,0.00013602124818135053
277000,0.17,2.33,12,3.088563971687108e-05
277500,0.08,2.25,12,8.894527854863554e-05
278000,0.0,2.08,12,3.8977788790361956e-05
278500,0.0,2.08,12,1.4419486433325801e-05
279000,0.08,2.17,12,1.9498733308864757e-05
279500,0.17,2.17,12,0.00010112493328051642
280000,-0.25,2.08,12,1.1599571735132486e-05
280500,0.17,2.17,12,8.012533362489194e-05
281000,0.08,2.17,12,6.292029866017401e-05
281500,0.17,2.25,12,0.00022666050062980503
282000,0.33,2.42,12,9.418540867045522e-05
282500,0.17,2.17,12,4.430429544299841e-05
283000,0.17,2.25,12,0.0012147342786192894
283500,0.5,2.58,12,4.586398426909e-05
284000,0.17,2.25,12,5.7201865274691954e-05
284500,0.33,2.33,12,2.5266279408242553e-05
285000,0.25,2.33,12,0.00010228712199022993
